ForecastID,ProductID,ProductName,Category,ModelName,ForecastDate,ForecastQty,LowerBound,UpperBound,HorizonDays,GeneratedAt
182983,28,Tape Dispenser v08,Packaging,ARIMA,2024-03-29,6.42,1.21,11.64,90,2026-03-02 22:51:32
182984,28,Tape Dispenser v08,Packaging,ARIMA,2024-03-30,6.42,1.21,11.64,90,2026-03-02 22:51:32
182985,29,Poly Bag v09,Packaging,ARIMA,2024-01-01,13.7,7.29,20.11,30,2026-03-02 22:51:32
182986,29,Poly Bag v09,Packaging,ARIMA,2024-01-02,13.7,7.29,20.11,30,2026-03-02 22:51:32
182987,29,Poly Bag v09,Packaging,ARIMA,2024-01-03,13.7,7.29,20.11,30,2026-03-02 22:51:32
182988,29,Poly Bag v09,Packaging,ARIMA,2024-01-04,13.7,7.29,20.11,30,2026-03-02 22:51:32
182989,29,Poly Bag v09,Packaging,ARIMA,2024-01-05,13.7,7.29,20.11,30,2026-03-02 22:51:32
182990,29,Poly Bag v09,Packaging,ARIMA,2024-01-06,13.7,7.29,20.11,30,2026-03-02 22:51:32
182991,29,Poly Bag v09,Packaging,ARIMA,2024-01-07,13.7,7.29,20.11,30,2026-03-02 22:51:32
182992,29,Poly Bag v09,Packaging,ARIMA,2024-01-08,13.81,7.27,20.35,30,2026-03-02 22:51:32
182993,29,Poly Bag v09,Packaging,ARIMA,2024-01-09,13.81,7.27,20.35,30,2026-03-02 22:51:32
182994,29,Poly Bag v09,Packaging,ARIMA,2024-01-10,13.81,7.27,20.35,30,2026-03-02 22:51:32
182995,29,Poly Bag v09,Packaging,ARIMA,2024-01-11,13.81,7.27,20.35,30,2026-03-02 22:51:32
182996,29,Poly Bag v09,Packaging,ARIMA,2024-01-12,13.81,7.27,20.35,30,2026-03-02 22:51:32
182997,29,Poly Bag v09,Packaging,ARIMA,2024-01-13,13.81,7.27,20.35,30,2026-03-02 22:51:32
182998,29,Poly Bag v09,Packaging,ARIMA,2024-01-14,13.81,7.27,20.35,30,2026-03-02 22:51:32
182999,29,Poly Bag v09,Packaging,ARIMA,2024-01-15,13.81,7.12,20.49,30,2026-03-02 22:51:32
183000,29,Poly Bag v09,Packaging,ARIMA,2024-01-16,13.81,7.12,20.49,30,2026-03-02 22:51:32
183001,29,Poly Bag v09,Packaging,ARIMA,2024-01-17,13.81,7.12,20.49,30,2026-03-02 22:51:32
183002,29,Poly Bag v09,Packaging,ARIMA,2024-01-18,13.81,7.12,20.49,30,2026-03-02 22:51:32
183003,29,Poly Bag v09,Packaging,ARIMA,2024-01-19,13.81,7.12,20.49,30,2026-03-02 22:51:32
183004,29,Poly Bag v09,Packaging,ARIMA,2024-01-20,13.81,7.12,20.49,30,2026-03-02 22:51:32
183005,29,Poly Bag v09,Packaging,ARIMA,2024-01-21,13.81,7.12,20.49,30,2026-03-02 22:51:32
183006,29,Poly Bag v09,Packaging,ARIMA,2024-01-22,13.81,6.98,20.64,30,2026-03-02 22:51:32
183007,29,Poly Bag v09,Packaging,ARIMA,2024-01-23,13.81,6.98,20.64,30,2026-03-02 22:51:32
183008,29,Poly Bag v09,Packaging,ARIMA,2024-01-24,13.81,6.98,20.64,30,2026-03-02 22:51:32
183009,29,Poly Bag v09,Packaging,ARIMA,2024-01-25,13.81,6.98,20.64,30,2026-03-02 22:51:32
183010,29,Poly Bag v09,Packaging,ARIMA,2024-01-26,13.81,6.98,20.64,30,2026-03-02 22:51:32
183011,29,Poly Bag v09,Packaging,ARIMA,2024-01-27,13.81,6.98,20.64,30,2026-03-02 22:51:32
183012,29,Poly Bag v09,Packaging,ARIMA,2024-01-28,13.81,6.98,20.64,30,2026-03-02 22:51:32
183013,29,Poly Bag v09,Packaging,ARIMA,2024-01-01,13.7,7.29,20.11,60,2026-03-02 22:51:32
183014,29,Poly Bag v09,Packaging,ARIMA,2024-01-02,13.7,7.29,20.11,60,2026-03-02 22:51:32
183015,29,Poly Bag v09,Packaging,ARIMA,2024-01-03,13.7,7.29,20.11,60,2026-03-02 22:51:32
183016,29,Poly Bag v09,Packaging,ARIMA,2024-01-04,13.7,7.29,20.11,60,2026-03-02 22:51:32
183017,29,Poly Bag v09,Packaging,ARIMA,2024-01-05,13.7,7.29,20.11,60,2026-03-02 22:51:32
183018,29,Poly Bag v09,Packaging,ARIMA,2024-01-06,13.7,7.29,20.11,60,2026-03-02 22:51:32
183019,29,Poly Bag v09,Packaging,ARIMA,2024-01-07,13.7,7.29,20.11,60,2026-03-02 22:51:32
183020,29,Poly Bag v09,Packaging,ARIMA,2024-01-08,13.81,7.27,20.35,60,2026-03-02 22:51:32
183021,29,Poly Bag v09,Packaging,ARIMA,2024-01-09,13.81,7.27,20.35,60,2026-03-02 22:51:32
183022,29,Poly Bag v09,Packaging,ARIMA,2024-01-10,13.81,7.27,20.35,60,2026-03-02 22:51:32
183023,29,Poly Bag v09,Packaging,ARIMA,2024-01-11,13.81,7.27,20.35,60,2026-03-02 22:51:32
183024,29,Poly Bag v09,Packaging,ARIMA,2024-01-12,13.81,7.27,20.35,60,2026-03-02 22:51:32
183025,29,Poly Bag v09,Packaging,ARIMA,2024-01-13,13.81,7.27,20.35,60,2026-03-02 22:51:32
183026,29,Poly Bag v09,Packaging,ARIMA,2024-01-14,13.81,7.27,20.35,60,2026-03-02 22:51:32
183027,29,Poly Bag v09,Packaging,ARIMA,2024-01-15,13.81,7.12,20.49,60,2026-03-02 22:51:32
183028,29,Poly Bag v09,Packaging,ARIMA,2024-01-16,13.81,7.12,20.49,60,2026-03-02 22:51:32
183029,29,Poly Bag v09,Packaging,ARIMA,2024-01-17,13.81,7.12,20.49,60,2026-03-02 22:51:32
183030,29,Poly Bag v09,Packaging,ARIMA,2024-01-18,13.81,7.12,20.49,60,2026-03-02 22:51:32
183031,29,Poly Bag v09,Packaging,ARIMA,2024-01-19,13.81,7.12,20.49,60,2026-03-02 22:51:32
183032,29,Poly Bag v09,Packaging,ARIMA,2024-01-20,13.81,7.12,20.49,60,2026-03-02 22:51:32
183033,29,Poly Bag v09,Packaging,ARIMA,2024-01-21,13.81,7.12,20.49,60,2026-03-02 22:51:32
183034,29,Poly Bag v09,Packaging,ARIMA,2024-01-22,13.81,6.98,20.64,60,2026-03-02 22:51:32
183035,29,Poly Bag v09,Packaging,ARIMA,2024-01-23,13.81,6.98,20.64,60,2026-03-02 22:51:32
183036,29,Poly Bag v09,Packaging,ARIMA,2024-01-24,13.81,6.98,20.64,60,2026-03-02 22:51:32
183037,29,Poly Bag v09,Packaging,ARIMA,2024-01-25,13.81,6.98,20.64,60,2026-03-02 22:51:32
183038,29,Poly Bag v09,Packaging,ARIMA,2024-01-26,13.81,6.98,20.64,60,2026-03-02 22:51:32
183039,29,Poly Bag v09,Packaging,ARIMA,2024-01-27,13.81,6.98,20.64,60,2026-03-02 22:51:32
183040,29,Poly Bag v09,Packaging,ARIMA,2024-01-28,13.81,6.98,20.64,60,2026-03-02 22:51:32
183041,29,Poly Bag v09,Packaging,ARIMA,2024-01-29,13.81,6.84,20.78,60,2026-03-02 22:51:32
183042,29,Poly Bag v09,Packaging,ARIMA,2024-01-30,13.81,6.84,20.78,60,2026-03-02 22:51:32
183043,29,Poly Bag v09,Packaging,ARIMA,2024-01-31,13.81,6.84,20.78,60,2026-03-02 22:51:32
183044,29,Poly Bag v09,Packaging,ARIMA,2024-02-01,13.81,6.84,20.78,60,2026-03-02 22:51:32
183045,29,Poly Bag v09,Packaging,ARIMA,2024-02-02,13.81,6.84,20.78,60,2026-03-02 22:51:32
183046,29,Poly Bag v09,Packaging,ARIMA,2024-02-03,13.81,6.84,20.78,60,2026-03-02 22:51:32
183047,29,Poly Bag v09,Packaging,ARIMA,2024-02-04,13.81,6.84,20.78,60,2026-03-02 22:51:32
183048,29,Poly Bag v09,Packaging,ARIMA,2024-02-05,13.81,6.7,20.92,60,2026-03-02 22:51:32
183049,29,Poly Bag v09,Packaging,ARIMA,2024-02-06,13.81,6.7,20.92,60,2026-03-02 22:51:32
183050,29,Poly Bag v09,Packaging,ARIMA,2024-02-07,13.81,6.7,20.92,60,2026-03-02 22:51:32
183051,29,Poly Bag v09,Packaging,ARIMA,2024-02-08,13.81,6.7,20.92,60,2026-03-02 22:51:32
183052,29,Poly Bag v09,Packaging,ARIMA,2024-02-09,13.81,6.7,20.92,60,2026-03-02 22:51:32
183053,29,Poly Bag v09,Packaging,ARIMA,2024-02-10,13.81,6.7,20.92,60,2026-03-02 22:51:32
183054,29,Poly Bag v09,Packaging,ARIMA,2024-02-11,13.81,6.7,20.92,60,2026-03-02 22:51:32
183055,29,Poly Bag v09,Packaging,ARIMA,2024-02-12,13.81,6.56,21.06,60,2026-03-02 22:51:32
183056,29,Poly Bag v09,Packaging,ARIMA,2024-02-13,13.81,6.56,21.06,60,2026-03-02 22:51:32
183057,29,Poly Bag v09,Packaging,ARIMA,2024-02-14,13.81,6.56,21.06,60,2026-03-02 22:51:32
183058,29,Poly Bag v09,Packaging,ARIMA,2024-02-15,13.81,6.56,21.06,60,2026-03-02 22:51:32
183059,29,Poly Bag v09,Packaging,ARIMA,2024-02-16,13.81,6.56,21.06,60,2026-03-02 22:51:32
183060,29,Poly Bag v09,Packaging,ARIMA,2024-02-17,13.81,6.56,21.06,60,2026-03-02 22:51:32
183061,29,Poly Bag v09,Packaging,ARIMA,2024-02-18,13.81,6.56,21.06,60,2026-03-02 22:51:32
183062,29,Poly Bag v09,Packaging,ARIMA,2024-02-19,13.81,6.43,21.19,60,2026-03-02 22:51:32
183063,29,Poly Bag v09,Packaging,ARIMA,2024-02-20,13.81,6.43,21.19,60,2026-03-02 22:51:32
183064,29,Poly Bag v09,Packaging,ARIMA,2024-02-21,13.81,6.43,21.19,60,2026-03-02 22:51:32
183065,29,Poly Bag v09,Packaging,ARIMA,2024-02-22,13.81,6.43,21.19,60,2026-03-02 22:51:32
183066,29,Poly Bag v09,Packaging,ARIMA,2024-02-23,13.81,6.43,21.19,60,2026-03-02 22:51:32
183067,29,Poly Bag v09,Packaging,ARIMA,2024-02-24,13.81,6.43,21.19,60,2026-03-02 22:51:32
183068,29,Poly Bag v09,Packaging,ARIMA,2024-02-25,13.81,6.43,21.19,60,2026-03-02 22:51:32
183069,29,Poly Bag v09,Packaging,ARIMA,2024-02-26,13.81,6.3,21.32,60,2026-03-02 22:51:32
183070,29,Poly Bag v09,Packaging,ARIMA,2024-02-27,13.81,6.3,21.32,60,2026-03-02 22:51:32
183071,29,Poly Bag v09,Packaging,ARIMA,2024-02-28,13.81,6.3,21.32,60,2026-03-02 22:51:32
183072,29,Poly Bag v09,Packaging,ARIMA,2024-02-29,13.81,6.3,21.32,60,2026-03-02 22:51:32
183073,29,Poly Bag v09,Packaging,ARIMA,2024-01-01,13.7,7.29,20.11,90,2026-03-02 22:51:32
183074,29,Poly Bag v09,Packaging,ARIMA,2024-01-02,13.7,7.29,20.11,90,2026-03-02 22:51:32
183075,29,Poly Bag v09,Packaging,ARIMA,2024-01-03,13.7,7.29,20.11,90,2026-03-02 22:51:32
183076,29,Poly Bag v09,Packaging,ARIMA,2024-01-04,13.7,7.29,20.11,90,2026-03-02 22:51:32
183077,29,Poly Bag v09,Packaging,ARIMA,2024-01-05,13.7,7.29,20.11,90,2026-03-02 22:51:32
183078,29,Poly Bag v09,Packaging,ARIMA,2024-01-06,13.7,7.29,20.11,90,2026-03-02 22:51:32
183079,29,Poly Bag v09,Packaging,ARIMA,2024-01-07,13.7,7.29,20.11,90,2026-03-02 22:51:32
183080,29,Poly Bag v09,Packaging,ARIMA,2024-01-08,13.81,7.27,20.35,90,2026-03-02 22:51:32
183081,29,Poly Bag v09,Packaging,ARIMA,2024-01-09,13.81,7.27,20.35,90,2026-03-02 22:51:32
183082,29,Poly Bag v09,Packaging,ARIMA,2024-01-10,13.81,7.27,20.35,90,2026-03-02 22:51:32
183083,29,Poly Bag v09,Packaging,ARIMA,2024-01-11,13.81,7.27,20.35,90,2026-03-02 22:51:32
183084,29,Poly Bag v09,Packaging,ARIMA,2024-01-12,13.81,7.27,20.35,90,2026-03-02 22:51:32
183085,29,Poly Bag v09,Packaging,ARIMA,2024-01-13,13.81,7.27,20.35,90,2026-03-02 22:51:32
183086,29,Poly Bag v09,Packaging,ARIMA,2024-01-14,13.81,7.27,20.35,90,2026-03-02 22:51:32
183087,29,Poly Bag v09,Packaging,ARIMA,2024-01-15,13.81,7.12,20.49,90,2026-03-02 22:51:32
183088,29,Poly Bag v09,Packaging,ARIMA,2024-01-16,13.81,7.12,20.49,90,2026-03-02 22:51:32
183089,29,Poly Bag v09,Packaging,ARIMA,2024-01-17,13.81,7.12,20.49,90,2026-03-02 22:51:32
183090,29,Poly Bag v09,Packaging,ARIMA,2024-01-18,13.81,7.12,20.49,90,2026-03-02 22:51:32
183091,29,Poly Bag v09,Packaging,ARIMA,2024-01-19,13.81,7.12,20.49,90,2026-03-02 22:51:32
183092,29,Poly Bag v09,Packaging,ARIMA,2024-01-20,13.81,7.12,20.49,90,2026-03-02 22:51:32
183093,29,Poly Bag v09,Packaging,ARIMA,2024-01-21,13.81,7.12,20.49,90,2026-03-02 22:51:32
183094,29,Poly Bag v09,Packaging,ARIMA,2024-01-22,13.81,6.98,20.64,90,2026-03-02 22:51:32
183095,29,Poly Bag v09,Packaging,ARIMA,2024-01-23,13.81,6.98,20.64,90,2026-03-02 22:51:32
183096,29,Poly Bag v09,Packaging,ARIMA,2024-01-24,13.81,6.98,20.64,90,2026-03-02 22:51:32
183097,29,Poly Bag v09,Packaging,ARIMA,2024-01-25,13.81,6.98,20.64,90,2026-03-02 22:51:32
183098,29,Poly Bag v09,Packaging,ARIMA,2024-01-26,13.81,6.98,20.64,90,2026-03-02 22:51:32
183099,29,Poly Bag v09,Packaging,ARIMA,2024-01-27,13.81,6.98,20.64,90,2026-03-02 22:51:32
183100,29,Poly Bag v09,Packaging,ARIMA,2024-01-28,13.81,6.98,20.64,90,2026-03-02 22:51:32
183101,29,Poly Bag v09,Packaging,ARIMA,2024-01-29,13.81,6.84,20.78,90,2026-03-02 22:51:32
183102,29,Poly Bag v09,Packaging,ARIMA,2024-01-30,13.81,6.84,20.78,90,2026-03-02 22:51:32
183103,29,Poly Bag v09,Packaging,ARIMA,2024-01-31,13.81,6.84,20.78,90,2026-03-02 22:51:32
183104,29,Poly Bag v09,Packaging,ARIMA,2024-02-01,13.81,6.84,20.78,90,2026-03-02 22:51:32
183105,29,Poly Bag v09,Packaging,ARIMA,2024-02-02,13.81,6.84,20.78,90,2026-03-02 22:51:32
183106,29,Poly Bag v09,Packaging,ARIMA,2024-02-03,13.81,6.84,20.78,90,2026-03-02 22:51:32
183107,29,Poly Bag v09,Packaging,ARIMA,2024-02-04,13.81,6.84,20.78,90,2026-03-02 22:51:32
183108,29,Poly Bag v09,Packaging,ARIMA,2024-02-05,13.81,6.7,20.92,90,2026-03-02 22:51:32
183109,29,Poly Bag v09,Packaging,ARIMA,2024-02-06,13.81,6.7,20.92,90,2026-03-02 22:51:32
183110,29,Poly Bag v09,Packaging,ARIMA,2024-02-07,13.81,6.7,20.92,90,2026-03-02 22:51:32
183111,29,Poly Bag v09,Packaging,ARIMA,2024-02-08,13.81,6.7,20.92,90,2026-03-02 22:51:32
183112,29,Poly Bag v09,Packaging,ARIMA,2024-02-09,13.81,6.7,20.92,90,2026-03-02 22:51:32
183113,29,Poly Bag v09,Packaging,ARIMA,2024-02-10,13.81,6.7,20.92,90,2026-03-02 22:51:32
183114,29,Poly Bag v09,Packaging,ARIMA,2024-02-11,13.81,6.7,20.92,90,2026-03-02 22:51:32
183115,29,Poly Bag v09,Packaging,ARIMA,2024-02-12,13.81,6.56,21.06,90,2026-03-02 22:51:32
183116,29,Poly Bag v09,Packaging,ARIMA,2024-02-13,13.81,6.56,21.06,90,2026-03-02 22:51:32
183117,29,Poly Bag v09,Packaging,ARIMA,2024-02-14,13.81,6.56,21.06,90,2026-03-02 22:51:32
183118,29,Poly Bag v09,Packaging,ARIMA,2024-02-15,13.81,6.56,21.06,90,2026-03-02 22:51:32
183119,29,Poly Bag v09,Packaging,ARIMA,2024-02-16,13.81,6.56,21.06,90,2026-03-02 22:51:32
183120,29,Poly Bag v09,Packaging,ARIMA,2024-02-17,13.81,6.56,21.06,90,2026-03-02 22:51:32
183121,29,Poly Bag v09,Packaging,ARIMA,2024-02-18,13.81,6.56,21.06,90,2026-03-02 22:51:32
183122,29,Poly Bag v09,Packaging,ARIMA,2024-02-19,13.81,6.43,21.19,90,2026-03-02 22:51:32
183123,29,Poly Bag v09,Packaging,ARIMA,2024-02-20,13.81,6.43,21.19,90,2026-03-02 22:51:32
183124,29,Poly Bag v09,Packaging,ARIMA,2024-02-21,13.81,6.43,21.19,90,2026-03-02 22:51:32
183125,29,Poly Bag v09,Packaging,ARIMA,2024-02-22,13.81,6.43,21.19,90,2026-03-02 22:51:32
183126,29,Poly Bag v09,Packaging,ARIMA,2024-02-23,13.81,6.43,21.19,90,2026-03-02 22:51:32
183127,29,Poly Bag v09,Packaging,ARIMA,2024-02-24,13.81,6.43,21.19,90,2026-03-02 22:51:32
183128,29,Poly Bag v09,Packaging,ARIMA,2024-02-25,13.81,6.43,21.19,90,2026-03-02 22:51:32
183129,29,Poly Bag v09,Packaging,ARIMA,2024-02-26,13.81,6.3,21.32,90,2026-03-02 22:51:32
183130,29,Poly Bag v09,Packaging,ARIMA,2024-02-27,13.81,6.3,21.32,90,2026-03-02 22:51:32
183131,29,Poly Bag v09,Packaging,ARIMA,2024-02-28,13.81,6.3,21.32,90,2026-03-02 22:51:32
183132,29,Poly Bag v09,Packaging,ARIMA,2024-02-29,13.81,6.3,21.32,90,2026-03-02 22:51:32
183133,29,Poly Bag v09,Packaging,ARIMA,2024-03-01,13.81,6.3,21.32,90,2026-03-02 22:51:32
183134,29,Poly Bag v09,Packaging,ARIMA,2024-03-02,13.81,6.3,21.32,90,2026-03-02 22:51:32
183135,29,Poly Bag v09,Packaging,ARIMA,2024-03-03,13.81,6.3,21.32,90,2026-03-02 22:51:32
183136,29,Poly Bag v09,Packaging,ARIMA,2024-03-04,13.81,6.17,21.45,90,2026-03-02 22:51:32
183137,29,Poly Bag v09,Packaging,ARIMA,2024-03-05,13.81,6.17,21.45,90,2026-03-02 22:51:32
183138,29,Poly Bag v09,Packaging,ARIMA,2024-03-06,13.81,6.17,21.45,90,2026-03-02 22:51:32
183139,29,Poly Bag v09,Packaging,ARIMA,2024-03-07,13.81,6.17,21.45,90,2026-03-02 22:51:32
183140,29,Poly Bag v09,Packaging,ARIMA,2024-03-08,13.81,6.17,21.45,90,2026-03-02 22:51:32
183141,29,Poly Bag v09,Packaging,ARIMA,2024-03-09,13.81,6.17,21.45,90,2026-03-02 22:51:32
183142,29,Poly Bag v09,Packaging,ARIMA,2024-03-10,13.81,6.17,21.45,90,2026-03-02 22:51:32
183143,29,Poly Bag v09,Packaging,ARIMA,2024-03-11,13.81,6.04,21.58,90,2026-03-02 22:51:32
183144,29,Poly Bag v09,Packaging,ARIMA,2024-03-12,13.81,6.04,21.58,90,2026-03-02 22:51:32
183145,29,Poly Bag v09,Packaging,ARIMA,2024-03-13,13.81,6.04,21.58,90,2026-03-02 22:51:32
183146,29,Poly Bag v09,Packaging,ARIMA,2024-03-14,13.81,6.04,21.58,90,2026-03-02 22:51:32
183147,29,Poly Bag v09,Packaging,ARIMA,2024-03-15,13.81,6.04,21.58,90,2026-03-02 22:51:32
183148,29,Poly Bag v09,Packaging,ARIMA,2024-03-16,13.81,6.04,21.58,90,2026-03-02 22:51:32
183149,29,Poly Bag v09,Packaging,ARIMA,2024-03-17,13.81,6.04,21.58,90,2026-03-02 22:51:32
183150,29,Poly Bag v09,Packaging,ARIMA,2024-03-18,13.81,5.92,21.7,90,2026-03-02 22:51:32
183151,29,Poly Bag v09,Packaging,ARIMA,2024-03-19,13.81,5.92,21.7,90,2026-03-02 22:51:32
183152,29,Poly Bag v09,Packaging,ARIMA,2024-03-20,13.81,5.92,21.7,90,2026-03-02 22:51:32
183153,29,Poly Bag v09,Packaging,ARIMA,2024-03-21,13.81,5.92,21.7,90,2026-03-02 22:51:32
183154,29,Poly Bag v09,Packaging,ARIMA,2024-03-22,13.81,5.92,21.7,90,2026-03-02 22:51:32
183155,29,Poly Bag v09,Packaging,ARIMA,2024-03-23,13.81,5.92,21.7,90,2026-03-02 22:51:32
183156,29,Poly Bag v09,Packaging,ARIMA,2024-03-24,13.81,5.92,21.7,90,2026-03-02 22:51:32
183157,29,Poly Bag v09,Packaging,ARIMA,2024-03-25,13.81,5.79,21.82,90,2026-03-02 22:51:32
183158,29,Poly Bag v09,Packaging,ARIMA,2024-03-26,13.81,5.79,21.82,90,2026-03-02 22:51:32
183159,29,Poly Bag v09,Packaging,ARIMA,2024-03-27,13.81,5.79,21.82,90,2026-03-02 22:51:32
183160,29,Poly Bag v09,Packaging,ARIMA,2024-03-28,13.81,5.79,21.82,90,2026-03-02 22:51:32
183161,29,Poly Bag v09,Packaging,ARIMA,2024-03-29,13.81,5.79,21.82,90,2026-03-02 22:51:32
183162,29,Poly Bag v09,Packaging,ARIMA,2024-03-30,13.81,5.79,21.82,90,2026-03-02 22:51:32
183163,30,Label Stock v10,Packaging,ARIMA,2024-01-01,14.62,7.37,21.86,30,2026-03-02 22:51:32
183164,30,Label Stock v10,Packaging,ARIMA,2024-01-02,14.62,7.37,21.86,30,2026-03-02 22:51:32
183165,30,Label Stock v10,Packaging,ARIMA,2024-01-03,14.62,7.37,21.86,30,2026-03-02 22:51:32
183166,30,Label Stock v10,Packaging,ARIMA,2024-01-04,14.62,7.37,21.86,30,2026-03-02 22:51:32
183167,30,Label Stock v10,Packaging,ARIMA,2024-01-05,14.62,7.37,21.86,30,2026-03-02 22:51:32
183168,30,Label Stock v10,Packaging,ARIMA,2024-01-06,14.62,7.37,21.86,30,2026-03-02 22:51:32
183169,30,Label Stock v10,Packaging,ARIMA,2024-01-07,14.62,7.37,21.86,30,2026-03-02 22:51:32
183170,30,Label Stock v10,Packaging,ARIMA,2024-01-08,14.78,7.52,22.03,30,2026-03-02 22:51:32
183171,30,Label Stock v10,Packaging,ARIMA,2024-01-09,14.78,7.52,22.03,30,2026-03-02 22:51:32
183172,30,Label Stock v10,Packaging,ARIMA,2024-01-10,14.78,7.52,22.03,30,2026-03-02 22:51:32
183173,30,Label Stock v10,Packaging,ARIMA,2024-01-11,14.78,7.52,22.03,30,2026-03-02 22:51:32
183174,30,Label Stock v10,Packaging,ARIMA,2024-01-12,14.78,7.52,22.03,30,2026-03-02 22:51:32
183175,30,Label Stock v10,Packaging,ARIMA,2024-01-13,14.78,7.52,22.03,30,2026-03-02 22:51:32
183176,30,Label Stock v10,Packaging,ARIMA,2024-01-14,14.78,7.52,22.03,30,2026-03-02 22:51:32
183177,30,Label Stock v10,Packaging,ARIMA,2024-01-15,14.76,7.5,22.02,30,2026-03-02 22:51:32
183178,30,Label Stock v10,Packaging,ARIMA,2024-01-16,14.76,7.5,22.02,30,2026-03-02 22:51:32
183179,30,Label Stock v10,Packaging,ARIMA,2024-01-17,14.76,7.5,22.02,30,2026-03-02 22:51:32
183180,30,Label Stock v10,Packaging,ARIMA,2024-01-18,14.76,7.5,22.02,30,2026-03-02 22:51:32
183181,30,Label Stock v10,Packaging,ARIMA,2024-01-19,14.76,7.5,22.02,30,2026-03-02 22:51:32
183182,30,Label Stock v10,Packaging,ARIMA,2024-01-20,14.76,7.5,22.02,30,2026-03-02 22:51:32
183183,30,Label Stock v10,Packaging,ARIMA,2024-01-21,14.76,7.5,22.02,30,2026-03-02 22:51:32
183184,30,Label Stock v10,Packaging,ARIMA,2024-01-22,14.76,7.5,22.03,30,2026-03-02 22:51:32
183185,30,Label Stock v10,Packaging,ARIMA,2024-01-23,14.76,7.5,22.03,30,2026-03-02 22:51:32
183186,30,Label Stock v10,Packaging,ARIMA,2024-01-24,14.76,7.5,22.03,30,2026-03-02 22:51:32
183187,30,Label Stock v10,Packaging,ARIMA,2024-01-25,14.76,7.5,22.03,30,2026-03-02 22:51:32
183188,30,Label Stock v10,Packaging,ARIMA,2024-01-26,14.76,7.5,22.03,30,2026-03-02 22:51:32
183189,30,Label Stock v10,Packaging,ARIMA,2024-01-27,14.76,7.5,22.03,30,2026-03-02 22:51:32
183190,30,Label Stock v10,Packaging,ARIMA,2024-01-28,14.76,7.5,22.03,30,2026-03-02 22:51:32
183191,30,Label Stock v10,Packaging,ARIMA,2024-01-01,14.62,7.37,21.86,60,2026-03-02 22:51:32
183192,30,Label Stock v10,Packaging,ARIMA,2024-01-02,14.62,7.37,21.86,60,2026-03-02 22:51:32
183193,30,Label Stock v10,Packaging,ARIMA,2024-01-03,14.62,7.37,21.86,60,2026-03-02 22:51:32
183194,30,Label Stock v10,Packaging,ARIMA,2024-01-04,14.62,7.37,21.86,60,2026-03-02 22:51:32
183195,30,Label Stock v10,Packaging,ARIMA,2024-01-05,14.62,7.37,21.86,60,2026-03-02 22:51:32
183196,30,Label Stock v10,Packaging,ARIMA,2024-01-06,14.62,7.37,21.86,60,2026-03-02 22:51:32
183197,30,Label Stock v10,Packaging,ARIMA,2024-01-07,14.62,7.37,21.86,60,2026-03-02 22:51:32
183198,30,Label Stock v10,Packaging,ARIMA,2024-01-08,14.78,7.52,22.03,60,2026-03-02 22:51:32
183199,30,Label Stock v10,Packaging,ARIMA,2024-01-09,14.78,7.52,22.03,60,2026-03-02 22:51:32
183200,30,Label Stock v10,Packaging,ARIMA,2024-01-10,14.78,7.52,22.03,60,2026-03-02 22:51:32
183201,30,Label Stock v10,Packaging,ARIMA,2024-01-11,14.78,7.52,22.03,60,2026-03-02 22:51:32
183202,30,Label Stock v10,Packaging,ARIMA,2024-01-12,14.78,7.52,22.03,60,2026-03-02 22:51:32
183203,30,Label Stock v10,Packaging,ARIMA,2024-01-13,14.78,7.52,22.03,60,2026-03-02 22:51:32
183204,30,Label Stock v10,Packaging,ARIMA,2024-01-14,14.78,7.52,22.03,60,2026-03-02 22:51:32
183205,30,Label Stock v10,Packaging,ARIMA,2024-01-15,14.76,7.5,22.02,60,2026-03-02 22:51:32
183206,30,Label Stock v10,Packaging,ARIMA,2024-01-16,14.76,7.5,22.02,60,2026-03-02 22:51:32
183207,30,Label Stock v10,Packaging,ARIMA,2024-01-17,14.76,7.5,22.02,60,2026-03-02 22:51:32
183208,30,Label Stock v10,Packaging,ARIMA,2024-01-18,14.76,7.5,22.02,60,2026-03-02 22:51:32
183209,30,Label Stock v10,Packaging,ARIMA,2024-01-19,14.76,7.5,22.02,60,2026-03-02 22:51:32
183210,30,Label Stock v10,Packaging,ARIMA,2024-01-20,14.76,7.5,22.02,60,2026-03-02 22:51:32
183211,30,Label Stock v10,Packaging,ARIMA,2024-01-21,14.76,7.5,22.02,60,2026-03-02 22:51:32
183212,30,Label Stock v10,Packaging,ARIMA,2024-01-22,14.76,7.5,22.03,60,2026-03-02 22:51:32
183213,30,Label Stock v10,Packaging,ARIMA,2024-01-23,14.76,7.5,22.03,60,2026-03-02 22:51:32
183214,30,Label Stock v10,Packaging,ARIMA,2024-01-24,14.76,7.5,22.03,60,2026-03-02 22:51:32
183215,30,Label Stock v10,Packaging,ARIMA,2024-01-25,14.76,7.5,22.03,60,2026-03-02 22:51:32
183216,30,Label Stock v10,Packaging,ARIMA,2024-01-26,14.76,7.5,22.03,60,2026-03-02 22:51:32
183217,30,Label Stock v10,Packaging,ARIMA,2024-01-27,14.76,7.5,22.03,60,2026-03-02 22:51:32
183218,30,Label Stock v10,Packaging,ARIMA,2024-01-28,14.76,7.5,22.03,60,2026-03-02 22:51:32
183219,30,Label Stock v10,Packaging,ARIMA,2024-01-29,14.76,7.5,22.03,60,2026-03-02 22:51:32
