ForecastID,ProductID,ProductName,Category,ModelName,ForecastDate,ForecastQty,LowerBound,UpperBound,HorizonDays,GeneratedAt
165296,29,Poly Bag v09,Packaging,ARIMA,2024-01-24,13.81,6.98,20.64,90,2026-03-02 22:42:38
165297,29,Poly Bag v09,Packaging,ARIMA,2024-01-25,13.81,6.98,20.64,90,2026-03-02 22:42:38
165298,29,Poly Bag v09,Packaging,ARIMA,2024-01-26,13.81,6.98,20.64,90,2026-03-02 22:42:38
165299,29,Poly Bag v09,Packaging,ARIMA,2024-01-27,13.81,6.98,20.64,90,2026-03-02 22:42:38
165300,29,Poly Bag v09,Packaging,ARIMA,2024-01-28,13.81,6.98,20.64,90,2026-03-02 22:42:38
165301,29,Poly Bag v09,Packaging,ARIMA,2024-01-29,13.81,6.84,20.78,90,2026-03-02 22:42:38
165302,29,Poly Bag v09,Packaging,ARIMA,2024-01-30,13.81,6.84,20.78,90,2026-03-02 22:42:38
165303,29,Poly Bag v09,Packaging,ARIMA,2024-01-31,13.81,6.84,20.78,90,2026-03-02 22:42:38
165304,29,Poly Bag v09,Packaging,ARIMA,2024-02-01,13.81,6.84,20.78,90,2026-03-02 22:42:38
165305,29,Poly Bag v09,Packaging,ARIMA,2024-02-02,13.81,6.84,20.78,90,2026-03-02 22:42:38
165306,29,Poly Bag v09,Packaging,ARIMA,2024-02-03,13.81,6.84,20.78,90,2026-03-02 22:42:38
165307,29,Poly Bag v09,Packaging,ARIMA,2024-02-04,13.81,6.84,20.78,90,2026-03-02 22:42:38
165308,29,Poly Bag v09,Packaging,ARIMA,2024-02-05,13.81,6.7,20.92,90,2026-03-02 22:42:38
165309,29,Poly Bag v09,Packaging,ARIMA,2024-02-06,13.81,6.7,20.92,90,2026-03-02 22:42:38
165310,29,Poly Bag v09,Packaging,ARIMA,2024-02-07,13.81,6.7,20.92,90,2026-03-02 22:42:38
165311,29,Poly Bag v09,Packaging,ARIMA,2024-02-08,13.81,6.7,20.92,90,2026-03-02 22:42:38
165312,29,Poly Bag v09,Packaging,ARIMA,2024-02-09,13.81,6.7,20.92,90,2026-03-02 22:42:38
165313,29,Poly Bag v09,Packaging,ARIMA,2024-02-10,13.81,6.7,20.92,90,2026-03-02 22:42:38
165314,29,Poly Bag v09,Packaging,ARIMA,2024-02-11,13.81,6.7,20.92,90,2026-03-02 22:42:38
165315,29,Poly Bag v09,Packaging,ARIMA,2024-02-12,13.81,6.56,21.06,90,2026-03-02 22:42:38
165316,29,Poly Bag v09,Packaging,ARIMA,2024-02-13,13.81,6.56,21.06,90,2026-03-02 22:42:38
165317,29,Poly Bag v09,Packaging,ARIMA,2024-02-14,13.81,6.56,21.06,90,2026-03-02 22:42:38
165318,29,Poly Bag v09,Packaging,ARIMA,2024-02-15,13.81,6.56,21.06,90,2026-03-02 22:42:38
165319,29,Poly Bag v09,Packaging,ARIMA,2024-02-16,13.81,6.56,21.06,90,2026-03-02 22:42:38
165320,29,Poly Bag v09,Packaging,ARIMA,2024-02-17,13.81,6.56,21.06,90,2026-03-02 22:42:38
165321,29,Poly Bag v09,Packaging,ARIMA,2024-02-18,13.81,6.56,21.06,90,2026-03-02 22:42:38
165322,29,Poly Bag v09,Packaging,ARIMA,2024-02-19,13.81,6.43,21.19,90,2026-03-02 22:42:38
165323,29,Poly Bag v09,Packaging,ARIMA,2024-02-20,13.81,6.43,21.19,90,2026-03-02 22:42:38
165324,29,Poly Bag v09,Packaging,ARIMA,2024-02-21,13.81,6.43,21.19,90,2026-03-02 22:42:38
165325,29,Poly Bag v09,Packaging,ARIMA,2024-02-22,13.81,6.43,21.19,90,2026-03-02 22:42:38
165326,29,Poly Bag v09,Packaging,ARIMA,2024-02-23,13.81,6.43,21.19,90,2026-03-02 22:42:38
165327,29,Poly Bag v09,Packaging,ARIMA,2024-02-24,13.81,6.43,21.19,90,2026-03-02 22:42:38
165328,29,Poly Bag v09,Packaging,ARIMA,2024-02-25,13.81,6.43,21.19,90,2026-03-02 22:42:38
165329,29,Poly Bag v09,Packaging,ARIMA,2024-02-26,13.81,6.3,21.32,90,2026-03-02 22:42:38
165330,29,Poly Bag v09,Packaging,ARIMA,2024-02-27,13.81,6.3,21.32,90,2026-03-02 22:42:38
165331,29,Poly Bag v09,Packaging,ARIMA,2024-02-28,13.81,6.3,21.32,90,2026-03-02 22:42:38
165332,29,Poly Bag v09,Packaging,ARIMA,2024-02-29,13.81,6.3,21.32,90,2026-03-02 22:42:38
165333,29,Poly Bag v09,Packaging,ARIMA,2024-03-01,13.81,6.3,21.32,90,2026-03-02 22:42:38
165334,29,Poly Bag v09,Packaging,ARIMA,2024-03-02,13.81,6.3,21.32,90,2026-03-02 22:42:38
165335,29,Poly Bag v09,Packaging,ARIMA,2024-03-03,13.81,6.3,21.32,90,2026-03-02 22:42:38
165336,29,Poly Bag v09,Packaging,ARIMA,2024-03-04,13.81,6.17,21.45,90,2026-03-02 22:42:38
165337,29,Poly Bag v09,Packaging,ARIMA,2024-03-05,13.81,6.17,21.45,90,2026-03-02 22:42:38
165338,29,Poly Bag v09,Packaging,ARIMA,2024-03-06,13.81,6.17,21.45,90,2026-03-02 22:42:38
165339,29,Poly Bag v09,Packaging,ARIMA,2024-03-07,13.81,6.17,21.45,90,2026-03-02 22:42:38
165340,29,Poly Bag v09,Packaging,ARIMA,2024-03-08,13.81,6.17,21.45,90,2026-03-02 22:42:38
165341,29,Poly Bag v09,Packaging,ARIMA,2024-03-09,13.81,6.17,21.45,90,2026-03-02 22:42:38
165342,29,Poly Bag v09,Packaging,ARIMA,2024-03-10,13.81,6.17,21.45,90,2026-03-02 22:42:38
165343,29,Poly Bag v09,Packaging,ARIMA,2024-03-11,13.81,6.04,21.58,90,2026-03-02 22:42:38
165344,29,Poly Bag v09,Packaging,ARIMA,2024-03-12,13.81,6.04,21.58,90,2026-03-02 22:42:38
165345,29,Poly Bag v09,Packaging,ARIMA,2024-03-13,13.81,6.04,21.58,90,2026-03-02 22:42:38
165346,29,Poly Bag v09,Packaging,ARIMA,2024-03-14,13.81,6.04,21.58,90,2026-03-02 22:42:38
165347,29,Poly Bag v09,Packaging,ARIMA,2024-03-15,13.81,6.04,21.58,90,2026-03-02 22:42:38
165348,29,Poly Bag v09,Packaging,ARIMA,2024-03-16,13.81,6.04,21.58,90,2026-03-02 22:42:38
165349,29,Poly Bag v09,Packaging,ARIMA,2024-03-17,13.81,6.04,21.58,90,2026-03-02 22:42:38
165350,29,Poly Bag v09,Packaging,ARIMA,2024-03-18,13.81,5.92,21.7,90,2026-03-02 22:42:38
165351,29,Poly Bag v09,Packaging,ARIMA,2024-03-19,13.81,5.92,21.7,90,2026-03-02 22:42:38
165352,29,Poly Bag v09,Packaging,ARIMA,2024-03-20,13.81,5.92,21.7,90,2026-03-02 22:42:38
165353,29,Poly Bag v09,Packaging,ARIMA,2024-03-21,13.81,5.92,21.7,90,2026-03-02 22:42:38
165354,29,Poly Bag v09,Packaging,ARIMA,2024-03-22,13.81,5.92,21.7,90,2026-03-02 22:42:38
165355,29,Poly Bag v09,Packaging,ARIMA,2024-03-23,13.81,5.92,21.7,90,2026-03-02 22:42:38
165356,29,Poly Bag v09,Packaging,ARIMA,2024-03-24,13.81,5.92,21.7,90,2026-03-02 22:42:38
165357,29,Poly Bag v09,Packaging,ARIMA,2024-03-25,13.81,5.79,21.82,90,2026-03-02 22:42:38
165358,29,Poly Bag v09,Packaging,ARIMA,2024-03-26,13.81,5.79,21.82,90,2026-03-02 22:42:38
165359,29,Poly Bag v09,Packaging,ARIMA,2024-03-27,13.81,5.79,21.82,90,2026-03-02 22:42:38
165360,29,Poly Bag v09,Packaging,ARIMA,2024-03-28,13.81,5.79,21.82,90,2026-03-02 22:42:38
165361,29,Poly Bag v09,Packaging,ARIMA,2024-03-29,13.81,5.79,21.82,90,2026-03-02 22:42:38
165362,29,Poly Bag v09,Packaging,ARIMA,2024-03-30,13.81,5.79,21.82,90,2026-03-02 22:42:38
165363,30,Label Stock v10,Packaging,ARIMA,2024-01-01,14.62,7.37,21.86,30,2026-03-02 22:42:38
165364,30,Label Stock v10,Packaging,ARIMA,2024-01-02,14.62,7.37,21.86,30,2026-03-02 22:42:38
165365,30,Label Stock v10,Packaging,ARIMA,2024-01-03,14.62,7.37,21.86,30,2026-03-02 22:42:38
165366,30,Label Stock v10,Packaging,ARIMA,2024-01-04,14.62,7.37,21.86,30,2026-03-02 22:42:38
165367,30,Label Stock v10,Packaging,ARIMA,2024-01-05,14.62,7.37,21.86,30,2026-03-02 22:42:38
165368,30,Label Stock v10,Packaging,ARIMA,2024-01-06,14.62,7.37,21.86,30,2026-03-02 22:42:38
165369,30,Label Stock v10,Packaging,ARIMA,2024-01-07,14.62,7.37,21.86,30,2026-03-02 22:42:38
165370,30,Label Stock v10,Packaging,ARIMA,2024-01-08,14.78,7.52,22.03,30,2026-03-02 22:42:38
165371,30,Label Stock v10,Packaging,ARIMA,2024-01-09,14.78,7.52,22.03,30,2026-03-02 22:42:38
165372,30,Label Stock v10,Packaging,ARIMA,2024-01-10,14.78,7.52,22.03,30,2026-03-02 22:42:38
165373,30,Label Stock v10,Packaging,ARIMA,2024-01-11,14.78,7.52,22.03,30,2026-03-02 22:42:38
165374,30,Label Stock v10,Packaging,ARIMA,2024-01-12,14.78,7.52,22.03,30,2026-03-02 22:42:38
165375,30,Label Stock v10,Packaging,ARIMA,2024-01-13,14.78,7.52,22.03,30,2026-03-02 22:42:38
165376,30,Label Stock v10,Packaging,ARIMA,2024-01-14,14.78,7.52,22.03,30,2026-03-02 22:42:38
165377,30,Label Stock v10,Packaging,ARIMA,2024-01-15,14.76,7.5,22.02,30,2026-03-02 22:42:38
165378,30,Label Stock v10,Packaging,ARIMA,2024-01-16,14.76,7.5,22.02,30,2026-03-02 22:42:38
165379,30,Label Stock v10,Packaging,ARIMA,2024-01-17,14.76,7.5,22.02,30,2026-03-02 22:42:38
165380,30,Label Stock v10,Packaging,ARIMA,2024-01-18,14.76,7.5,22.02,30,2026-03-02 22:42:38
165381,30,Label Stock v10,Packaging,ARIMA,2024-01-19,14.76,7.5,22.02,30,2026-03-02 22:42:38
165382,30,Label Stock v10,Packaging,ARIMA,2024-01-20,14.76,7.5,22.02,30,2026-03-02 22:42:38
165383,30,Label Stock v10,Packaging,ARIMA,2024-01-21,14.76,7.5,22.02,30,2026-03-02 22:42:38
165384,30,Label Stock v10,Packaging,ARIMA,2024-01-22,14.76,7.5,22.03,30,2026-03-02 22:42:38
165385,30,Label Stock v10,Packaging,ARIMA,2024-01-23,14.76,7.5,22.03,30,2026-03-02 22:42:38
165386,30,Label Stock v10,Packaging,ARIMA,2024-01-24,14.76,7.5,22.03,30,2026-03-02 22:42:38
165387,30,Label Stock v10,Packaging,ARIMA,2024-01-25,14.76,7.5,22.03,30,2026-03-02 22:42:38
165388,30,Label Stock v10,Packaging,ARIMA,2024-01-26,14.76,7.5,22.03,30,2026-03-02 22:42:38
165389,30,Label Stock v10,Packaging,ARIMA,2024-01-27,14.76,7.5,22.03,30,2026-03-02 22:42:38
165390,30,Label Stock v10,Packaging,ARIMA,2024-01-28,14.76,7.5,22.03,30,2026-03-02 22:42:38
165391,30,Label Stock v10,Packaging,ARIMA,2024-01-01,14.62,7.37,21.86,60,2026-03-02 22:42:38
165392,30,Label Stock v10,Packaging,ARIMA,2024-01-02,14.62,7.37,21.86,60,2026-03-02 22:42:38
165393,30,Label Stock v10,Packaging,ARIMA,2024-01-03,14.62,7.37,21.86,60,2026-03-02 22:42:38
165394,30,Label Stock v10,Packaging,ARIMA,2024-01-04,14.62,7.37,21.86,60,2026-03-02 22:42:38
165395,30,Label Stock v10,Packaging,ARIMA,2024-01-05,14.62,7.37,21.86,60,2026-03-02 22:42:38
165396,30,Label Stock v10,Packaging,ARIMA,2024-01-06,14.62,7.37,21.86,60,2026-03-02 22:42:38
165397,30,Label Stock v10,Packaging,ARIMA,2024-01-07,14.62,7.37,21.86,60,2026-03-02 22:42:38
165398,30,Label Stock v10,Packaging,ARIMA,2024-01-08,14.78,7.52,22.03,60,2026-03-02 22:42:38
165399,30,Label Stock v10,Packaging,ARIMA,2024-01-09,14.78,7.52,22.03,60,2026-03-02 22:42:38
165400,30,Label Stock v10,Packaging,ARIMA,2024-01-10,14.78,7.52,22.03,60,2026-03-02 22:42:38
165401,30,Label Stock v10,Packaging,ARIMA,2024-01-11,14.78,7.52,22.03,60,2026-03-02 22:42:38
165402,30,Label Stock v10,Packaging,ARIMA,2024-01-12,14.78,7.52,22.03,60,2026-03-02 22:42:38
165403,30,Label Stock v10,Packaging,ARIMA,2024-01-13,14.78,7.52,22.03,60,2026-03-02 22:42:38
165404,30,Label Stock v10,Packaging,ARIMA,2024-01-14,14.78,7.52,22.03,60,2026-03-02 22:42:38
165405,30,Label Stock v10,Packaging,ARIMA,2024-01-15,14.76,7.5,22.02,60,2026-03-02 22:42:38
165406,30,Label Stock v10,Packaging,ARIMA,2024-01-16,14.76,7.5,22.02,60,2026-03-02 22:42:38
165407,30,Label Stock v10,Packaging,ARIMA,2024-01-17,14.76,7.5,22.02,60,2026-03-02 22:42:38
165408,30,Label Stock v10,Packaging,ARIMA,2024-01-18,14.76,7.5,22.02,60,2026-03-02 22:42:38
165409,30,Label Stock v10,Packaging,ARIMA,2024-01-19,14.76,7.5,22.02,60,2026-03-02 22:42:38
165410,30,Label Stock v10,Packaging,ARIMA,2024-01-20,14.76,7.5,22.02,60,2026-03-02 22:42:38
165411,30,Label Stock v10,Packaging,ARIMA,2024-01-21,14.76,7.5,22.02,60,2026-03-02 22:42:38
165412,30,Label Stock v10,Packaging,ARIMA,2024-01-22,14.76,7.5,22.03,60,2026-03-02 22:42:38
165413,30,Label Stock v10,Packaging,ARIMA,2024-01-23,14.76,7.5,22.03,60,2026-03-02 22:42:38
165414,30,Label Stock v10,Packaging,ARIMA,2024-01-24,14.76,7.5,22.03,60,2026-03-02 22:42:38
165415,30,Label Stock v10,Packaging,ARIMA,2024-01-25,14.76,7.5,22.03,60,2026-03-02 22:42:38
165416,30,Label Stock v10,Packaging,ARIMA,2024-01-26,14.76,7.5,22.03,60,2026-03-02 22:42:38
165417,30,Label Stock v10,Packaging,ARIMA,2024-01-27,14.76,7.5,22.03,60,2026-03-02 22:42:38
165418,30,Label Stock v10,Packaging,ARIMA,2024-01-28,14.76,7.5,22.03,60,2026-03-02 22:42:38
165419,30,Label Stock v10,Packaging,ARIMA,2024-01-29,14.76,7.5,22.03,60,2026-03-02 22:42:38
165420,30,Label Stock v10,Packaging,ARIMA,2024-01-30,14.76,7.5,22.03,60,2026-03-02 22:42:38
165421,30,Label Stock v10,Packaging,ARIMA,2024-01-31,14.76,7.5,22.03,60,2026-03-02 22:42:38
165422,30,Label Stock v10,Packaging,ARIMA,2024-02-01,14.76,7.5,22.03,60,2026-03-02 22:42:38
165423,30,Label Stock v10,Packaging,ARIMA,2024-02-02,14.76,7.5,22.03,60,2026-03-02 22:42:38
165424,30,Label Stock v10,Packaging,ARIMA,2024-02-03,14.76,7.5,22.03,60,2026-03-02 22:42:38
165425,30,Label Stock v10,Packaging,ARIMA,2024-02-04,14.76,7.5,22.03,60,2026-03-02 22:42:38
165426,30,Label Stock v10,Packaging,ARIMA,2024-02-05,14.76,7.5,22.03,60,2026-03-02 22:42:38
165427,30,Label Stock v10,Packaging,ARIMA,2024-02-06,14.76,7.5,22.03,60,2026-03-02 22:42:38
165428,30,Label Stock v10,Packaging,ARIMA,2024-02-07,14.76,7.5,22.03,60,2026-03-02 22:42:38
165429,30,Label Stock v10,Packaging,ARIMA,2024-02-08,14.76,7.5,22.03,60,2026-03-02 22:42:38
165430,30,Label Stock v10,Packaging,ARIMA,2024-02-09,14.76,7.5,22.03,60,2026-03-02 22:42:38
165431,30,Label Stock v10,Packaging,ARIMA,2024-02-10,14.76,7.5,22.03,60,2026-03-02 22:42:38
165432,30,Label Stock v10,Packaging,ARIMA,2024-02-11,14.76,7.5,22.03,60,2026-03-02 22:42:38
165433,30,Label Stock v10,Packaging,ARIMA,2024-02-12,14.76,7.5,22.03,60,2026-03-02 22:42:38
165434,30,Label Stock v10,Packaging,ARIMA,2024-02-13,14.76,7.5,22.03,60,2026-03-02 22:42:38
165435,30,Label Stock v10,Packaging,ARIMA,2024-02-14,14.76,7.5,22.03,60,2026-03-02 22:42:38
165436,30,Label Stock v10,Packaging,ARIMA,2024-02-15,14.76,7.5,22.03,60,2026-03-02 22:42:38
165437,30,Label Stock v10,Packaging,ARIMA,2024-02-16,14.76,7.5,22.03,60,2026-03-02 22:42:38
165438,30,Label Stock v10,Packaging,ARIMA,2024-02-17,14.76,7.5,22.03,60,2026-03-02 22:42:38
165439,30,Label Stock v10,Packaging,ARIMA,2024-02-18,14.76,7.5,22.03,60,2026-03-02 22:42:38
165440,30,Label Stock v10,Packaging,ARIMA,2024-02-19,14.76,7.5,22.03,60,2026-03-02 22:42:38
165441,30,Label Stock v10,Packaging,ARIMA,2024-02-20,14.76,7.5,22.03,60,2026-03-02 22:42:38
165442,30,Label Stock v10,Packaging,ARIMA,2024-02-21,14.76,7.5,22.03,60,2026-03-02 22:42:38
165443,30,Label Stock v10,Packaging,ARIMA,2024-02-22,14.76,7.5,22.03,60,2026-03-02 22:42:38
165444,30,Label Stock v10,Packaging,ARIMA,2024-02-23,14.76,7.5,22.03,60,2026-03-02 22:42:38
165445,30,Label Stock v10,Packaging,ARIMA,2024-02-24,14.76,7.5,22.03,60,2026-03-02 22:42:38
165446,30,Label Stock v10,Packaging,ARIMA,2024-02-25,14.76,7.5,22.03,60,2026-03-02 22:42:38
165447,30,Label Stock v10,Packaging,ARIMA,2024-02-26,14.76,7.5,22.03,60,2026-03-02 22:42:38
165448,30,Label Stock v10,Packaging,ARIMA,2024-02-27,14.76,7.5,22.03,60,2026-03-02 22:42:38
165449,30,Label Stock v10,Packaging,ARIMA,2024-02-28,14.76,7.5,22.03,60,2026-03-02 22:42:38
165450,30,Label Stock v10,Packaging,ARIMA,2024-02-29,14.76,7.5,22.03,60,2026-03-02 22:42:38
165451,30,Label Stock v10,Packaging,ARIMA,2024-01-01,14.62,7.37,21.86,90,2026-03-02 22:42:38
165452,30,Label Stock v10,Packaging,ARIMA,2024-01-02,14.62,7.37,21.86,90,2026-03-02 22:42:38
165453,30,Label Stock v10,Packaging,ARIMA,2024-01-03,14.62,7.37,21.86,90,2026-03-02 22:42:38
165454,30,Label Stock v10,Packaging,ARIMA,2024-01-04,14.62,7.37,21.86,90,2026-03-02 22:42:38
165455,30,Label Stock v10,Packaging,ARIMA,2024-01-05,14.62,7.37,21.86,90,2026-03-02 22:42:38
165456,30,Label Stock v10,Packaging,ARIMA,2024-01-06,14.62,7.37,21.86,90,2026-03-02 22:42:38
165457,30,Label Stock v10,Packaging,ARIMA,2024-01-07,14.62,7.37,21.86,90,2026-03-02 22:42:38
165458,30,Label Stock v10,Packaging,ARIMA,2024-01-08,14.78,7.52,22.03,90,2026-03-02 22:42:38
165459,30,Label Stock v10,Packaging,ARIMA,2024-01-09,14.78,7.52,22.03,90,2026-03-02 22:42:38
165460,30,Label Stock v10,Packaging,ARIMA,2024-01-10,14.78,7.52,22.03,90,2026-03-02 22:42:38
165461,30,Label Stock v10,Packaging,ARIMA,2024-01-11,14.78,7.52,22.03,90,2026-03-02 22:42:38
165462,30,Label Stock v10,Packaging,ARIMA,2024-01-12,14.78,7.52,22.03,90,2026-03-02 22:42:38
165463,30,Label Stock v10,Packaging,ARIMA,2024-01-13,14.78,7.52,22.03,90,2026-03-02 22:42:38
165464,30,Label Stock v10,Packaging,ARIMA,2024-01-14,14.78,7.52,22.03,90,2026-03-02 22:42:38
165465,30,Label Stock v10,Packaging,ARIMA,2024-01-15,14.76,7.5,22.02,90,2026-03-02 22:42:38
165466,30,Label Stock v10,Packaging,ARIMA,2024-01-16,14.76,7.5,22.02,90,2026-03-02 22:42:38
165467,30,Label Stock v10,Packaging,ARIMA,2024-01-17,14.76,7.5,22.02,90,2026-03-02 22:42:38
165468,30,Label Stock v10,Packaging,ARIMA,2024-01-18,14.76,7.5,22.02,90,2026-03-02 22:42:38
165469,30,Label Stock v10,Packaging,ARIMA,2024-01-19,14.76,7.5,22.02,90,2026-03-02 22:42:38
165470,30,Label Stock v10,Packaging,ARIMA,2024-01-20,14.76,7.5,22.02,90,2026-03-02 22:42:38
165471,30,Label Stock v10,Packaging,ARIMA,2024-01-21,14.76,7.5,22.02,90,2026-03-02 22:42:38
165472,30,Label Stock v10,Packaging,ARIMA,2024-01-22,14.76,7.5,22.03,90,2026-03-02 22:42:38
165473,30,Label Stock v10,Packaging,ARIMA,2024-01-23,14.76,7.5,22.03,90,2026-03-02 22:42:38
165474,30,Label Stock v10,Packaging,ARIMA,2024-01-24,14.76,7.5,22.03,90,2026-03-02 22:42:38
165475,30,Label Stock v10,Packaging,ARIMA,2024-01-25,14.76,7.5,22.03,90,2026-03-02 22:42:38
165476,30,Label Stock v10,Packaging,ARIMA,2024-01-26,14.76,7.5,22.03,90,2026-03-02 22:42:38
165477,30,Label Stock v10,Packaging,ARIMA,2024-01-27,14.76,7.5,22.03,90,2026-03-02 22:42:38
165478,30,Label Stock v10,Packaging,ARIMA,2024-01-28,14.76,7.5,22.03,90,2026-03-02 22:42:38
165479,30,Label Stock v10,Packaging,ARIMA,2024-01-29,14.76,7.5,22.03,90,2026-03-02 22:42:38
165480,30,Label Stock v10,Packaging,ARIMA,2024-01-30,14.76,7.5,22.03,90,2026-03-02 22:42:38
165481,30,Label Stock v10,Packaging,ARIMA,2024-01-31,14.76,7.5,22.03,90,2026-03-02 22:42:38
165482,30,Label Stock v10,Packaging,ARIMA,2024-02-01,14.76,7.5,22.03,90,2026-03-02 22:42:38
165483,30,Label Stock v10,Packaging,ARIMA,2024-02-02,14.76,7.5,22.03,90,2026-03-02 22:42:38
165484,30,Label Stock v10,Packaging,ARIMA,2024-02-03,14.76,7.5,22.03,90,2026-03-02 22:42:38
165485,30,Label Stock v10,Packaging,ARIMA,2024-02-04,14.76,7.5,22.03,90,2026-03-02 22:42:38
165486,30,Label Stock v10,Packaging,ARIMA,2024-02-05,14.76,7.5,22.03,90,2026-03-02 22:42:38
165487,30,Label Stock v10,Packaging,ARIMA,2024-02-06,14.76,7.5,22.03,90,2026-03-02 22:42:38
165488,30,Label Stock v10,Packaging,ARIMA,2024-02-07,14.76,7.5,22.03,90,2026-03-02 22:42:38
165489,30,Label Stock v10,Packaging,ARIMA,2024-02-08,14.76,7.5,22.03,90,2026-03-02 22:42:38
165490,30,Label Stock v10,Packaging,ARIMA,2024-02-09,14.76,7.5,22.03,90,2026-03-02 22:42:38
165491,30,Label Stock v10,Packaging,ARIMA,2024-02-10,14.76,7.5,22.03,90,2026-03-02 22:42:38
165492,30,Label Stock v10,Packaging,ARIMA,2024-02-11,14.76,7.5,22.03,90,2026-03-02 22:42:38
165493,30,Label Stock v10,Packaging,ARIMA,2024-02-12,14.76,7.5,22.03,90,2026-03-02 22:42:38
165494,30,Label Stock v10,Packaging,ARIMA,2024-02-13,14.76,7.5,22.03,90,2026-03-02 22:42:38
165495,30,Label Stock v10,Packaging,ARIMA,2024-02-14,14.76,7.5,22.03,90,2026-03-02 22:42:38
165496,30,Label Stock v10,Packaging,ARIMA,2024-02-15,14.76,7.5,22.03,90,2026-03-02 22:42:38
165497,30,Label Stock v10,Packaging,ARIMA,2024-02-16,14.76,7.5,22.03,90,2026-03-02 22:42:38
165498,30,Label Stock v10,Packaging,ARIMA,2024-02-17,14.76,7.5,22.03,90,2026-03-02 22:42:38
165499,30,Label Stock v10,Packaging,ARIMA,2024-02-18,14.76,7.5,22.03,90,2026-03-02 22:42:38
165500,30,Label Stock v10,Packaging,ARIMA,2024-02-19,14.76,7.5,22.03,90,2026-03-02 22:42:38
165501,30,Label Stock v10,Packaging,ARIMA,2024-02-20,14.76,7.5,22.03,90,2026-03-02 22:42:38
165502,30,Label Stock v10,Packaging,ARIMA,2024-02-21,14.76,7.5,22.03,90,2026-03-02 22:42:38
165503,30,Label Stock v10,Packaging,ARIMA,2024-02-22,14.76,7.5,22.03,90,2026-03-02 22:42:38
165504,30,Label Stock v10,Packaging,ARIMA,2024-02-23,14.76,7.5,22.03,90,2026-03-02 22:42:38
165505,30,Label Stock v10,Packaging,ARIMA,2024-02-24,14.76,7.5,22.03,90,2026-03-02 22:42:38
165506,30,Label Stock v10,Packaging,ARIMA,2024-02-25,14.76,7.5,22.03,90,2026-03-02 22:42:38
165507,30,Label Stock v10,Packaging,ARIMA,2024-02-26,14.76,7.5,22.03,90,2026-03-02 22:42:38
165508,30,Label Stock v10,Packaging,ARIMA,2024-02-27,14.76,7.5,22.03,90,2026-03-02 22:42:38
165509,30,Label Stock v10,Packaging,ARIMA,2024-02-28,14.76,7.5,22.03,90,2026-03-02 22:42:38
165510,30,Label Stock v10,Packaging,ARIMA,2024-02-29,14.76,7.5,22.03,90,2026-03-02 22:42:38
165511,30,Label Stock v10,Packaging,ARIMA,2024-03-01,14.76,7.5,22.03,90,2026-03-02 22:42:38
165512,30,Label Stock v10,Packaging,ARIMA,2024-03-02,14.76,7.5,22.03,90,2026-03-02 22:42:38
165513,30,Label Stock v10,Packaging,ARIMA,2024-03-03,14.76,7.5,22.03,90,2026-03-02 22:42:38
165514,30,Label Stock v10,Packaging,ARIMA,2024-03-04,14.76,7.5,22.03,90,2026-03-02 22:42:38
165515,30,Label Stock v10,Packaging,ARIMA,2024-03-05,14.76,7.5,22.03,90,2026-03-02 22:42:38
165516,30,Label Stock v10,Packaging,ARIMA,2024-03-06,14.76,7.5,22.03,90,2026-03-02 22:42:38
165517,30,Label Stock v10,Packaging,ARIMA,2024-03-07,14.76,7.5,22.03,90,2026-03-02 22:42:38
165518,30,Label Stock v10,Packaging,ARIMA,2024-03-08,14.76,7.5,22.03,90,2026-03-02 22:42:38
165519,30,Label Stock v10,Packaging,ARIMA,2024-03-09,14.76,7.5,22.03,90,2026-03-02 22:42:38
165520,30,Label Stock v10,Packaging,ARIMA,2024-03-10,14.76,7.5,22.03,90,2026-03-02 22:42:38
165521,30,Label Stock v10,Packaging,ARIMA,2024-03-11,14.76,7.49,22.03,90,2026-03-02 22:42:38
165522,30,Label Stock v10,Packaging,ARIMA,2024-03-12,14.76,7.49,22.03,90,2026-03-02 22:42:38
165523,30,Label Stock v10,Packaging,ARIMA,2024-03-13,14.76,7.49,22.03,90,2026-03-02 22:42:38
165524,30,Label Stock v10,Packaging,ARIMA,2024-03-14,14.76,7.49,22.03,90,2026-03-02 22:42:38
165525,30,Label Stock v10,Packaging,ARIMA,2024-03-15,14.76,7.49,22.03,90,2026-03-02 22:42:38
165526,30,Label Stock v10,Packaging,ARIMA,2024-03-16,14.76,7.49,22.03,90,2026-03-02 22:42:38
165527,30,Label Stock v10,Packaging,ARIMA,2024-03-17,14.76,7.49,22.03,90,2026-03-02 22:42:38
165528,30,Label Stock v10,Packaging,ARIMA,2024-03-18,14.76,7.49,22.03,90,2026-03-02 22:42:38
165529,30,Label Stock v10,Packaging,ARIMA,2024-03-19,14.76,7.49,22.03,90,2026-03-02 22:42:38
165530,30,Label Stock v10,Packaging,ARIMA,2024-03-20,14.76,7.49,22.03,90,2026-03-02 22:42:38
165531,30,Label Stock v10,Packaging,ARIMA,2024-03-21,14.76,7.49,22.03,90,2026-03-02 22:42:38
165532,30,Label Stock v10,Packaging,ARIMA,2024-03-22,14.76,7.49,22.03,90,2026-03-02 22:42:38
165533,30,Label Stock v10,Packaging,ARIMA,2024-03-23,14.76,7.49,22.03,90,2026-03-02 22:42:38
165534,30,Label Stock v10,Packaging,ARIMA,2024-03-24,14.76,7.49,22.03,90,2026-03-02 22:42:38
